Date,Price,Open,High,Low,Vol.,Change %
1/11/2022,131.60,126.50,133.40,125.80,396.30K,4.03%
1/10/2022,126.50,130.80,131.50,121.10,621.00K,-3.29%
1/9/2022,130.80,129.50,132.50,128.00,322.01K,1.08%
1/8/2022,129.40,131.50,134.70,125.30,449.88K,-1.45%
1/7/2022,131.30,136.10,136.40,126.60,734.02K,-3.53%
1/6/2022,136.10,135.40,137.90,132.60,531.59K,0.74%
1/5/2022,135.10,146.50,149.80,130.00,601.80K,-7.84%
1/4/2022,146.60,148.60,151.60,145.60,331.45K,-1.21%
1/3/2022,148.40,151.20,151.20,146.00,290.46K,-1.85%
1/2/2022,151.20,150.90,153.20,147.90,228.38K,0.27%
1/1/2022,150.80,146.30,150.90,146.30,225.23K,3.08%
12/31/2021,146.30,147.80,152.50,143.80,344.87K,-1.15%
12/30/2021,148.00,145.50,149.90,143.00,318.12K,1.79%
12/29/2021,145.40,145.90,150.70,144.20,444.89K,-0.21%
12/28/2021,145.70,155.90,155.90,144.70,679.90K,-6.54%
12/27/2021,155.90,155.80,161.10,154.50,464.11K,0.06%
12/26/2021,155.80,157.80,158.30,153.00,890.80K,-1.20%
12/25/2021,157.70,161.20,163.60,157.70,453.25K,-2.05%
12/24/2021,161.00,163.60,166.70,160.30,411.82K,-1.53%
12/23/2021,163.50,155.40,165.10,153.20,521.21K,5.21%
12/22/2021,155.40,154.70,160.10,153.10,415.29K,0.39%
12/21/2021,154.80,152.90,156.30,149.20,375.36K,1.44%
12/20/2021,152.60,153.20,157.40,145.40,550.93K,-0.46%
12/19/2021,153.30,148.60,160.50,147.60,738.41K,3.09%
12/18/2021,148.70,144.10,150.20,142.90,300.89K,3.19%
12/17/2021,144.10,148.80,150.30,141.50,472.43K,-3.22%
12/16/2021,148.90,153.70,156.40,148.60,434.90K,-3.00%
12/15/2021,153.50,150.30,155.00,141.90,611.77K,1.99%
12/14/2021,150.50,144.60,151.80,143.00,511.72K,4.15%
12/13/2021,144.50,158.90,159.80,142.90,628.20K,-9.18%
12/12/2021,159.10,158.10,162.40,153.30,382.61K,0.95%
12/11/2021,157.60,148.30,159.30,146.00,558.52K,6.20%
12/10/2021,148.40,151.40,159.60,147.90,704.52K,-2.05%
12/9/2021,151.50,165.20,167.10,151.40,648.27K,-8.18%
12/8/2021,165.00,161.90,169.70,156.40,890.45K,1.91%
12/7/2021,161.90,161.50,165.60,158.50,672.33K,0.19%
12/6/2021,161.60,156.30,164.30,141.50,1.10M,3.46%
12/5/2021,156.20,162.70,164.90,148.90,1.08M,-4.11%
12/4/2021,162.90,188.00,189.20,130.30,2.76M,-13.35%
12/3/2021,188.00,203.50,207.50,180.50,824.67K,-7.62%
12/2/2021,203.50,208.70,210.10,200.10,562.33K,-2.54%
12/1/2021,208.80,207.70,217.60,205.60,674.03K,0.48%
11/30/2021,207.80,205.70,218.90,197.50,1.03M,1.07%
11/29/2021,205.60,199.60,209.30,195.40,810.96K,3.01%
11/28/2021,199.60,195.10,199.80,183.50,723.66K,2.25%
11/27/2021,195.20,195.90,200.70,190.80,524.81K,-0.31%
11/26/2021,195.80,223.10,224.70,190.40,1.54M,-12.08%
11/25/2021,222.70,212.30,229.60,210.70,891.65K,4.95%
11/24/2021,212.20,216.20,217.70,206.10,586.49K,-1.94%
11/23/2021,216.40,209.20,218.40,205.60,710.13K,3.49%
11/22/2021,209.10,221.40,221.60,205.60,865.58K,-5.77%
11/21/2021,221.90,226.80,230.10,219.80,698.10K,-2.16%
11/20/2021,226.80,217.90,227.50,213.30,841.26K,4.08%
11/19/2021,217.90,204.20,220.70,199.80,1.04M,6.45%
11/18/2021,204.70,229.60,231.90,200.00,1.69M,-10.92%
11/17/2021,229.80,230.30,235.00,219.30,1.42M,-0.17%
11/16/2021,230.20,263.00,263.00,223.00,2.40M,-12.37%
11/15/2021,262.70,279.50,281.10,259.80,1.16M,-5.98%
11/14/2021,279.40,257.90,279.40,248.80,1.36M,8.42%
11/13/2021,257.70,251.30,263.90,245.40,1.17M,2.63%
11/12/2021,251.10,262.30,282.60,244.10,2.41M,-4.34%
11/11/2021,262.50,260.10,273.90,251.10,1.67M,0.77%
11/10/2021,260.50,262.00,295.10,252.70,3.73M,-0.65%
11/9/2021,262.20,228.80,274.50,227.10,3.26M,14.55%
11/8/2021,228.90,202.20,229.60,202.20,1.38M,13.32%
11/7/2021,202.00,197.60,202.10,197.10,351.38K,2.23%
11/6/2021,197.60,198.90,201.10,191.20,420.64K,-0.70%
11/5/2021,199.00,202.60,203.20,196.70,454.81K,-1.97%
11/4/2021,203.00,207.20,207.20,197.00,592.71K,-2.03%
11/3/2021,207.20,200.80,209.20,197.40,839.92K,3.29%
11/2/2021,200.60,197.60,204.60,195.20,588.84K,1.52%
11/1/2021,197.60,192.00,200.90,188.10,656.10K,2.97%
10/31/2021,191.90,190.40,195.00,186.80,515.27K,0.84%
10/30/2021,190.30,196.80,197.10,187.30,415.36K,-3.11%
10/29/2021,196.40,189.60,198.20,188.30,580.50K,3.48%
10/28/2021,189.80,179.40,194.40,178.00,722.65K,5.92%
10/27/2021,179.20,197.60,204.90,172.60,1.38M,-9.27%
10/26/2021,197.50,195.40,199.30,190.60,571.03K,1.02%
10/25/2021,195.50,190.40,197.30,189.70,435.22K,2.62%
10/24/2021,190.50,196.20,199.50,185.50,568.29K,-2.95%
10/23/2021,196.30,191.00,197.90,189.00,413.15K,2.83%
10/22/2021,190.90,196.80,201.40,188.40,732.04K,-3.00%
10/21/2021,196.80,207.30,214.40,195.90,1.13M,-5.11%
10/20/2021,207.40,188.70,209.20,185.70,1.12M,9.85%
