Date,Price,Open,High,Low,Vol.,Change %
4/9/2022,3260.00,3191.21,3268.11,3181.94,212.24K,2.07%
4/8/2022,3193.93,3229.22,3311.44,3174.12,502.42K,-1.08%
4/7/2022,3228.94,3169.82,3268.68,3143.57,458.17K,1.88%
4/6/2022,3169.48,3402.47,3402.47,3164.17,736.31K,-6.97%
4/5/2022,3407.03,3519.52,3554.98,3401.00,397.75K,-3.22%
4/4/2022,3520.39,3519.01,3544.96,3412.18,450.09K,-0.02%
4/3/2022,3521.13,3446.00,3579.96,3414.61,381.60K,2.29%
4/2/2022,3442.29,3451.18,3529.92,3436.01,499.88K,-0.41%
4/1/2022,3456.35,3285.33,3478.28,3215.87,532.22K,5.30%
3/31/2022,3282.39,3381.92,3444.56,3263.29,455.13K,-3.05%
3/30/2022,3385.69,3400.05,3445.93,3333.46,356.07K,-0.48%
3/29/2022,3402.07,3331.10,3481.35,3331.10,465.95K,2.19%
3/28/2022,3329.20,3292.51,3428.36,3275.09,527.18K,1.02%
3/27/2022,3295.65,3144.50,3297.48,3126.39,335.47K,4.75%
3/26/2022,3146.08,3102.44,3150.05,3085.70,207.13K,1.37%
3/25/2022,3103.46,3108.59,3192.73,3081.99,489.65K,-0.23%
3/24/2022,3110.75,3036.40,3126.35,3006.27,577.17K,2.46%
3/23/2022,3036.14,2967.76,3042.35,2926.33,453.91K,2.24%
3/22/2022,2969.68,2889.29,3048.28,2887.66,564.88K,2.69%
3/21/2022,2891.76,2863.45,2960.42,2830.00,450.16K,1.05%
3/20/2022,2861.79,2950.91,2962.04,2819.29,377.64K,-2.98%
3/19/2022,2949.67,2940.68,2984.00,2895.22,325.74K,0.34%
3/18/2022,2939.76,2813.44,2983.11,2768.65,1.59B,4.53%
3/17/2022,2812.29,2773.80,2832.61,2747.06,1.06B,1.38%
3/16/2022,2773.94,2618.03,2787.12,2603.80,1.79B,5.98%
3/15/2022,2617.43,2589.54,2667.61,2510.75,1.19B,1.09%
3/14/2022,2589.30,2515.08,2608.68,2500.12,991.76M,2.88%
3/13/2022,2516.75,2567.87,2600.65,2494.59,811.51M,-2.06%
3/12/2022,2569.80,2555.85,2612.33,2555.85,567.22M,0.50%
3/11/2022,2556.96,2606.74,2670.05,2525.20,1.28B,-1.90%
3/10/2022,2606.50,2727.33,2731.37,2559.90,1.46B,-4.42%
3/9/2022,2726.94,2576.52,2772.09,2569.13,1.52B,5.81%
3/8/2022,2577.21,2495.25,2623.99,2483.29,1.44B,3.40%
3/7/2022,2492.53,2550.36,2645.41,2447.74,1.58B,-2.23%
3/6/2022,2549.40,2665.15,2673.19,2542.19,881.04M,-4.35%
3/5/2022,2665.42,2619.90,2684.50,2592.07,709.83M,1.65%
3/4/2022,2622.15,2831.86,2835.89,2575.66,1.50B,-7.50%
3/3/2022,2834.85,2947.52,2967.27,2789.82,446.18K,-3.80%
3/2/2022,2946.73,2974.70,3041.47,2914.56,614.66K,-0.97%
3/1/2022,2975.66,2921.68,3036.54,2858.40,673.93K,1.82%
2/28/2022,2922.35,2615.01,2949.39,2573.85,733.69K,11.70%
2/27/2022,2616.15,2779.56,2834.24,2563.00,650.22K,-5.77%
2/26/2022,2776.37,2768.64,2856.11,2734.80,418.49K,0.33%
2/25/2022,2767.33,2599.00,2829.99,2573.23,679.41K,6.59%
2/24/2022,2596.16,2578.87,2734.17,2302.82,1.40M,0.70%
2/23/2022,2578.09,2641.33,2749.47,2578.09,504.19K,-2.24%
2/22/2022,2637.25,2569.18,2662.71,2501.02,692.64K,2.60%
2/21/2022,2570.49,2621.87,2755.44,2559.61,761.63K,-1.84%
2/20/2022,2618.76,2764.39,2764.39,2577.69,386.43K,-5.25%
2/19/2022,2763.76,2776.84,2829.00,2700.13,293.74K,-0.57%
2/18/2022,2779.49,2891.89,2942.95,2754.12,503.02K,-3.96%
2/17/2022,2893.95,3125.09,3159.99,2855.83,488.73K,-7.31%
2/16/2022,3122.02,3184.08,3184.77,3045.72,320.00K,-1.88%
2/15/2022,3181.93,2934.14,3193.04,2912.49,448.94K,8.64%
2/14/2022,2928.97,2877.92,2963.96,2834.38,381.79K,2.02%
2/13/2022,2871.02,2915.72,2952.96,2838.25,242.75K,-1.57%
2/12/2022,2916.88,2927.54,2984.90,2858.57,336.19K,-0.36%
2/11/2022,2927.53,3072.47,3136.72,2880.09,462.06K,-4.69%
2/10/2022,3071.51,3243.47,3276.46,3058.05,578.28K,-5.30%
2/9/2022,3243.32,3118.96,3266.33,3056.08,370.17K,4.09%
2/8/2022,3115.80,3145.15,3228.28,3030.10,514.78K,-0.76%
2/7/2022,3139.68,3055.69,3185.57,2995.81,455.07K,2.72%
2/6/2022,3056.40,3016.80,3073.18,2957.03,249.44K,1.42%
2/5/2022,3013.48,2990.00,3058.84,2962.77,356.93K,0.62%
2/4/2022,2994.99,2695.99,2994.99,2671.48,664.12K,11.22%
2/3/2022,2692.97,2678.91,2724.13,2579.77,404.78K,0.46%
2/2/2022,2680.68,2790.14,2809.39,2618.96,447.78K,-3.81%
2/1/2022,2786.91,2686.99,2807.54,2676.56,390.04K,3.73%
1/31/2022,2686.66,2603.33,2704.51,2478.70,444.43K,3.23%
1/30/2022,2602.60,2600.91,2635.79,2543.85,290.81K,0.09%
1/29/2022,2600.33,2544.15,2632.15,2520.02,376.60K,2.13%
1/28/2022,2545.99,2424.71,2556.10,2362.78,485.15K,5.00%
1/27/2022,2424.67,2462.31,2515.04,2317.01,599.47K,-1.49%
1/26/2022,2461.30,2458.70,2719.55,2405.68,806.50K,0.12%
1/25/2022,2458.27,2441.11,2504.39,2352.56,510.13K,0.72%
1/24/2022,2440.81,2538.36,2538.36,2161.68,1.12M,-3.92%
1/23/2022,2540.45,2412.75,2547.01,2373.75,580.48K,5.30%
1/22/2022,2412.48,2562.66,2621.41,2314.30,1.08M,-6.17%
1/21/2022,2571.12,3000.15,3032.34,2473.50,1.02M,-14.42%
1/20/2022,3004.19,3088.04,3270.58,2989.72,357.36K,-2.59%
1/19/2022,3084.20,3165.57,3173.14,3049.30,332.96K,-2.40%
1/18/2022,3159.96,3212.42,3242.13,3084.78,299.19K,-1.54%
1/17/2022,3209.25,3348.40,3356.40,3142.02,284.01K,-4.10%
1/16/2022,3346.47,3326.25,3387.99,3276.74,210.78K,0.55%
1/15/2022,3328.08,3310.73,3369.45,3265.36,203.07K,0.61%
1/14/2022,3307.74,3242.82,3340.98,3196.46,285.40K,2.01%
1/13/2022,3242.44,3368.76,3407.33,3234.85,336.22K,-3.80%
1/12/2022,3370.48,3239.73,3406.50,3208.47,370.47K,4.09%
1/11/2022,3237.93,3083.14,3263.07,3053.61,362.47K,4.94%
1/10/2022,3085.46,3146.03,3179.99,2932.51,529.76K,-2.06%
1/9/2022,3150.42,3080.01,3210.49,3060.36,275.88K,2.30%
1/8/2022,3079.66,3198.50,3246.40,3001.63,400.68K,-3.62%
1/7/2022,3195.35,3412.43,3412.66,3080.30,669.76K,-6.22%
1/6/2022,3407.21,3533.73,3550.42,3306.91,497.14K,-3.62%
1/5/2022,3535.07,3784.10,3846.31,3419.20,397.44K,-6.75%
1/4/2022,3790.83,3772.46,3888.86,3714.78,288.10K,0.70%
1/3/2022,3764.48,3828.20,3849.03,3682.57,236.28K,-1.74%
1/2/2022,3831.24,3765.75,3850.00,3718.31,154.75K,1.75%
1/1/2022,3765.36,3679.41,3774.77,3675.68,154.15K,2.38%
12/31/2021,3677.70,3709.19,3812.06,3623.69,268.02K,-0.86%
12/30/2021,3709.42,3629.32,3767.96,3588.14,249.32K,2.27%
12/29/2021,3627.17,3798.51,3826.10,3607.76,302.75K,-4.38%
12/28/2021,3793.17,4037.04,4037.04,3761.00,358.06K,-6.02%
12/27/2021,4036.24,4064.58,4125.11,4033.26,222.31K,-0.61%
12/26/2021,4061.17,4095.72,4103.98,4005.01,189.16K,-0.77%
12/25/2021,4092.69,4046.98,4135.67,4025.33,208.14K,1.22%
12/24/2021,4043.19,4112.30,4133.72,4025.43,230.85K,-1.62%
12/23/2021,4109.70,3980.37,4148.85,3895.82,380.18K,3.27%
12/22/2021,3979.47,4014.00,4072.10,3943.62,303.22K,-0.92%
12/21/2021,4016.27,3956.37,4058.42,3915.49,340.87K,1.82%
12/20/2021,3944.49,3923.62,3978.42,3757.35,366.91K,0.48%
12/19/2021,3925.80,3959.00,4024.80,3890.82,306.00K,-0.86%
12/18/2021,3959.77,3881.81,3992.51,3770.62,339.77K,2.10%
12/17/2021,3878.43,3959.05,3994.00,3702.29,463.29K,-1.97%
12/16/2021,3956.35,4023.92,4107.85,3955.35,368.81K,-1.56%
12/15/2021,4018.94,3859.06,4089.65,3648.77,542.03K,4.11%
12/14/2021,3860.41,3783.53,3879.48,3690.04,395.14K,2.12%
12/13/2021,3780.13,4126.81,4140.73,3672.30,533.47K,-8.51%
12/12/2021,4131.84,4089.38,4173.15,3988.22,260.68K,1.39%
12/11/2021,4075.23,3896.72,4094.73,3837.15,427.79K,4.40%
12/10/2021,3903.58,4107.70,4227.84,3894.26,563.20K,-4.97%
12/9/2021,4107.82,4437.94,4482.76,4077.94,462.01K,-7.38%
12/8/2021,4435.24,4308.26,4449.85,4229.16,429.38K,2.97%
12/7/2021,4307.11,4350.79,4424.22,4259.06,420.89K,-1.05%
12/6/2021,4352.66,4197.06,4374.22,3922.04,726.73K,3.77%
12/5/2021,4194.60,4123.56,4247.57,4035.80,536.33K,1.86%
12/4/2021,4118.06,4213.57,4237.33,3561.06,1.11M,-2.36%
12/3/2021,4217.78,4512.71,4646.83,4045.17,677.86K,-6.54%
12/2/2021,4512.71,4583.02,4630.11,4437.49,451.88K,-1.53%
12/1/2021,4582.96,4630.52,4778.00,4524.92,508.22K,-1.04%
11/30/2021,4631.22,4442.62,4748.00,4348.96,742.65K,4.24%
11/29/2021,4442.82,4300.00,4457.00,4279.54,406.97K,3.38%
11/28/2021,4297.52,4094.97,4297.52,3980.00,346.50K,4.98%
11/27/2021,4093.56,4041.65,4182.66,4028.52,275.44K,1.47%
11/26/2021,4034.41,4525.51,4547.70,3916.62,720.21K,-10.74%
11/25/2021,4519.71,4272.28,4549.18,4248.98,445.83K,5.85%
11/24/2021,4270.00,4338.75,4372.80,4171.89,448.73K,-1.62%
11/23/2021,4340.45,4088.03,4384.72,4062.19,502.79K,6.21%
11/22/2021,4086.52,4263.24,4311.17,4026.64,518.63K,-4.26%
11/21/2021,4268.16,4412.18,4422.54,4246.31,340.07K,-3.17%
11/20/2021,4408.00,4294.75,4434.09,4206.02,365.23K,2.62%
11/19/2021,4295.39,3996.26,4305.18,3978.34,420.39K,7.30%
11/18/2021,4003.13,4291.23,4342.67,3958.35,576.62K,-6.71%
11/17/2021,4290.99,4208.75,4298.72,4070.81,472.87K,1.96%
11/16/2021,4208.42,4562.12,4562.12,4111.94,735.80K,-7.77%
11/15/2021,4563.04,4634.28,4770.01,4544.21,375.48K,-1.36%
11/14/2021,4625.76,4644.94,4692.28,4514.81,245.31K,-0.41%
11/13/2021,4644.58,4669.97,4704.89,4585.21,220.73K,-0.45%
11/12/2021,4665.46,4718.28,4807.78,4512.66,461.58K,-1.17%
11/11/2021,4720.86,4625.11,4778.09,4578.99,303.77K,1.88%
11/10/2021,4633.95,4732.74,4864.13,4507.15,553.55K,-2.07%
11/9/2021,4731.68,4804.50,4836.54,4715.36,311.31K,-1.59%
11/8/2021,4808.09,4613.20,4822.96,4613.20,391.09K,4.26%
11/7/2021,4611.73,4516.46,4634.35,4502.38,243.69K,2.09%
11/6/2021,4517.27,4473.03,4526.66,4330.83,322.09K,0.95%
11/5/2021,4474.98,4533.16,4569.43,4439.00,305.64K,-1.34%
11/4/2021,4535.53,4603.78,4604.98,4421.72,368.26K,-1.45%
11/3/2021,4602.42,4589.26,4661.14,4459.50,448.68K,0.36%
11/2/2021,4585.74,4318.80,4598.12,4287.86,468.16K,6.13%
11/1/2021,4320.91,4288.93,4377.37,4158.07,417.62K,0.78%
10/31/2021,4287.60,4327.99,4393.48,4170.48,413.75K,-0.79%
10/30/2021,4321.56,4420.46,4427.46,4250.84,340.24K,-2.09%
10/29/2021,4413.79,4286.51,4459.04,4268.25,559.06K,3.02%
10/28/2021,4284.51,3923.58,4289.44,3895.91,626.56K,9.25%
10/27/2021,3921.72,4130.52,4300.31,3914.22,704.44K,-5.04%
10/26/2021,4129.69,4225.63,4292.35,4098.35,414.49K,-2.15%
10/25/2021,4220.35,4084.10,4235.25,4069.92,347.43K,3.36%
10/24/2021,4083.18,4171.99,4183.98,3965.55,350.13K,-2.05%
10/23/2021,4168.78,3971.49,4168.78,3938.36,326.59K,4.98%
10/22/2021,3970.90,4053.34,4163.97,3896.17,463.25K,-2.05%
10/21/2021,4054.15,4161.79,4365.70,4028.35,798.63K,-2.55%
10/20/2021,4160.21,3882.65,4168.40,3830.31,537.35K,7.31%
10/19/2021,3876.71,3745.28,3884.23,3733.81,341.28K,3.44%
10/18/2021,3747.62,3849.34,3892.36,3685.35,401.93K,-2.52%
10/17/2021,3844.63,3829.47,3917.62,3666.11,368.80K,0.43%
10/16/2021,3828.25,3872.68,3967.73,3804.46,373.76K,-1.05%
10/15/2021,3868.99,3790.95,3906.54,3735.10,504.33K,2.08%
10/14/2021,3790.18,3609.00,3819.81,3588.20,481.88K,5.07%
10/13/2021,3607.21,3490.76,3611.83,3415.45,393.40K,3.39%
10/12/2021,3489.00,3541.35,3544.88,3404.64,409.44K,-1.58%
10/11/2021,3545.08,3413.29,3622.89,3382.58,493.49K,3.82%
10/10/2021,3414.72,3573.89,3599.23,3409.25,580.26K,-4.46%
10/9/2021,3574.23,3564.99,3630.33,3542.00,361.87K,0.42%
10/8/2021,3559.24,3586.69,3668.14,3537.94,403.54K,-0.77%
10/7/2021,3586.93,3575.39,3649.64,3473.54,486.11K,0.32%
10/6/2021,3575.58,3514.94,3627.08,3345.56,618.23K,1.64%
10/5/2021,3517.82,3386.15,3540.83,3364.83,393.90K,3.98%
10/4/2021,3383.17,3417.06,3436.13,3272.33,485.18K,-0.97%
10/3/2021,3416.18,3390.74,3485.00,3347.32,360.64K,0.82%
10/2/2021,3388.26,3310.94,3468.30,3258.28,422.51K,2.38%
10/1/2021,3309.58,2998.46,3328.74,2972.91,648.73K,10.32%
9/30/2021,2999.86,2849.34,3047.00,2837.55,506.99K,5.19%
9/29/2021,2851.72,2803.84,2949.06,2785.64,411.25K,1.57%
9/28/2021,2807.67,2920.35,2969.01,2791.10,511.61K,-4.04%
9/27/2021,2926.02,3057.50,3164.20,2926.02,510.07K,-4.48%
9/26/2021,3063.32,2923.34,3113.37,2739.59,703.59K,4.84%
9/25/2021,2921.91,2928.56,2965.49,2809.42,491.98K,-0.22%
9/24/2021,2928.24,3152.02,3157.89,2740.03,932.09K,-7.12%
9/23/2021,3152.67,3076.23,3173.14,3035.15,459.46K,2.43%
9/22/2021,3077.76,2769.40,3087.92,2740.58,677.62K,11.31%
9/21/2021,2765.14,2978.16,3100.93,2662.50,971.49K,-7.08%
9/20/2021,2975.90,3334.06,3343.83,2933.47,917.82K,-10.59%
9/19/2021,3328.23,3435.60,3455.36,3281.91,312.95K,-3.14%
9/18/2021,3436.22,3401.18,3539.57,3371.10,315.12K,1.11%
9/17/2021,3398.38,3567.89,3593.31,3352.78,398.88K,-4.75%
9/16/2021,3567.68,3614.51,3672.93,3488.03,468.16K,-1.21%
9/15/2021,3611.32,3433.88,3611.32,3360.48,428.77K,5.26%
9/14/2021,3430.91,3285.83,3430.91,3270.69,373.34K,4.44%
9/13/2021,3285.09,3401.16,3428.87,3117.75,647.87K,-3.60%
9/12/2021,3407.90,3261.32,3471.71,3231.40,408.86K,4.30%
9/11/2021,3267.27,3211.33,3345.00,3202.83,413.63K,1.76%
9/10/2021,3210.63,3421.42,3512.49,3155.60,633.01K,-6.20%
9/9/2021,3422.99,3497.93,3564.31,3395.09,628.54K,-2.18%
9/8/2021,3499.27,3436.28,3558.99,3215.32,780.72K,2.25%
9/7/2021,3422.38,3926.66,3945.67,3029.27,1.20M,-12.86%
9/6/2021,3927.43,3950.29,3968.00,3866.73,397.78K,-0.59%
9/5/2021,3950.91,3886.77,3979.00,3835.01,365.75K,1.70%
9/4/2021,3885.00,3938.54,3968.68,3832.52,364.58K,-1.27%
9/3/2021,3934.83,3785.63,4025.06,3716.75,655.82K,3.93%
9/2/2021,3786.14,3826.43,3833.42,3722.78,525.42K,-1.30%
9/1/2021,3835.96,3424.29,3840.00,3384.89,845.43K,11.85%
8/31/2021,3429.45,3229.05,3468.60,3191.48,863.10K,6.22%
8/30/2021,3228.54,3223.36,3346.21,3145.69,625.34K,0.21%
8/29/2021,3221.81,3244.64,3281.27,3156.24,335.83K,-0.68%
8/28/2021,3244.01,3273.88,3284.73,3212.53,262.35K,-0.90%
8/27/2021,3273.57,3095.81,3279.99,3061.79,451.38K,5.86%
8/26/2021,3092.48,3227.26,3249.50,3055.01,441.86K,-4.21%
8/25/2021,3228.40,3170.02,3247.63,3080.42,483.75K,1.73%
8/24/2021,3173.35,3324.58,3357.83,3150.40,540.54K,-4.50%
8/23/2021,3323.05,3232.53,3375.02,3231.63,602.09K,2.62%
8/22/2021,3238.08,3224.07,3271.96,3128.01,406.49K,0.44%
8/21/2021,3223.91,3285.12,3307.33,3200.19,421.17K,-1.82%
8/20/2021,3283.51,3182.60,3299.87,3176.85,19.54K,3.17%
8/19/2021,3182.59,3016.58,3187.21,2960.64,36.29K,5.54%
8/18/2021,3015.62,3011.54,3123.48,2951.66,42.91K,0.11%
8/17/2021,3012.34,3146.81,3290.36,2993.10,44.72K,-4.27%
8/16/2021,3146.57,3308.16,3334.21,3134.38,29.12K,-4.89%
8/15/2021,3308.41,3264.15,3319.27,3112.92,27.73K,1.35%
8/14/2021,3264.44,3321.78,3329.95,3206.12,24.14K,-1.73%
8/13/2021,3321.78,3047.01,3325.25,3034.71,26.72K,9.02%
8/12/2021,3047.01,3161.85,3237.89,2980.41,36.06K,-3.66%
8/11/2021,3162.71,3139.69,3273.26,3121.62,25.96K,0.74%
8/10/2021,3139.33,3161.37,3230.45,3053.51,29.07K,-0.72%
8/9/2021,3162.05,3011.23,3185.37,2895.64,34.54K,4.92%
8/8/2021,3013.69,3159.32,3188.54,2950.07,31.46K,-4.61%
8/7/2021,3159.39,2891.41,3169.51,2865.78,30.26K,9.30%
8/6/2021,2890.62,2827.52,2946.43,2721.55,28.59K,2.23%
8/5/2021,2827.52,2724.86,2843.32,2531.58,39.57K,3.75%
8/4/2021,2725.33,2508.60,2768.77,2459.27,29.03K,8.65%
8/3/2021,2508.37,2606.99,2631.40,2445.57,35.31K,-3.78%
8/2/2021,2606.99,2555.13,2664.82,2508.70,35.57K,2.04%
8/1/2021,2554.78,2531.41,2696.68,2512.20,41.80K,1.03%
7/31/2021,2528.85,2459.61,2552.09,2421.11,22.78K,2.74%
7/30/2021,2461.33,2382.51,2469.43,2316.75,35.78K,3.32%
7/29/2021,2382.29,2299.52,2399.15,2266.72,28.51K,3.60%
7/28/2021,2299.52,2300.35,2344.70,2244.23,40.42K,-0.08%
7/27/2021,2301.45,2228.33,2318.00,2152.76,44.82K,3.30%
7/26/2021,2227.96,2189.61,2430.64,2172.88,56.00K,1.71%
7/25/2021,2190.59,2176.17,2195.25,2108.72,27.20K,1.83%
7/24/2021,2151.19,2125.35,2166.87,2106.02,30.27K,1.25%
7/23/2021,2124.65,2025.27,2129.44,1998.37,32.41K,4.92%
7/22/2021,2025.07,1994.28,2044.38,1950.33,41.89K,1.54%
7/21/2021,1994.26,1785.64,2031.41,1757.14,53.35K,11.72%
7/20/2021,1785.08,1818.42,1840.14,1719.48,47.09K,-1.83%
7/19/2021,1818.36,1890.89,1916.45,1806.53,31.02K,-3.84%
7/18/2021,1891.04,1898.35,1991.67,1879.70,29.93K,-0.43%
7/17/2021,1899.28,1876.51,1917.64,1849.44,33.07K,1.21%
7/16/2021,1876.52,1918.88,1963.96,1850.48,34.82K,-2.14%
7/15/2021,1917.52,1994.86,2038.91,1883.04,40.16K,-3.87%
7/14/2021,1994.73,1940.59,2017.67,1865.58,37.38K,2.77%
7/13/2021,1940.99,2031.35,2043.39,1918.67,35.89K,-4.49%
7/12/2021,2032.26,2141.93,2166.87,2008.94,26.09K,-5.05%
7/11/2021,2140.43,2110.69,2172.80,2082.46,22.42K,1.42%
7/10/2021,2110.48,2146.33,2191.01,2076.51,33.41K,-1.67%
7/9/2021,2146.33,2113.33,2187.09,2049.32,49.42K,1.51%
7/8/2021,2114.50,2316.17,2324.11,2087.34,57.68K,-8.74%
7/7/2021,2317.13,2321.40,2396.83,2308.63,42.72K,0.29%
7/6/2021,2310.43,2196.90,2337.41,2196.90,85.00K,5.22%
7/5/2021,2195.73,2321.43,2321.43,2195.73,75.18K,-5.40%
7/4/2021,2321.00,2325.37,2353.06,2321.00,41.83K,4.40%
7/3/2021,2223.15,2154.60,2230.95,2154.60,55.32K,3.18%
7/2/2021,2154.60,2107.92,2154.60,2047.51,104.04K,2.19%
7/1/2021,2108.34,2274.99,2274.99,2108.34,106.44K,-7.33%
6/30/2021,2274.99,2164.88,2274.99,2159.56,101.79K,5.13%
6/29/2021,2163.91,2084.40,2163.91,2084.40,88.28K,3.80%
6/28/2021,2084.60,1981.71,2084.60,1981.71,81.78K,5.26%
6/27/2021,1980.35,1830.73,1980.35,1826.90,66.22K,8.17%
6/26/2021,1830.86,1811.22,1830.86,1765.13,118.69K,1.08%
6/25/2021,1811.23,1989.68,1989.68,1811.23,122.15K,-8.97%
6/24/2021,1989.62,1968.12,1989.62,1944.34,79.90K,1.11%
6/23/2021,1967.83,1877.58,1999.17,1877.58,120.53K,4.81%
6/22/2021,1877.48,1885.13,1885.13,1769.29,219.74K,-0.46%
6/21/2021,1886.25,2245.58,2245.58,1886.25,219.79K,-15.92%
6/20/2021,2243.42,2164.72,2243.42,2091.96,72.42K,3.60%
6/19/2021,2165.40,2234.13,2249.26,2165.40,47.58K,-3.04%
6/18/2021,2233.37,2372.86,2372.86,2233.37,63.01K,-5.86%
6/17/2021,2372.28,2368.17,2440.23,2368.17,39.81K,0.17%
6/16/2021,2368.17,2544.13,2544.13,2368.17,50.05K,-6.90%
6/15/2021,2543.82,2580.81,2583.29,2543.82,37.46K,-1.46%
6/14/2021,2581.43,2508.92,2581.43,2479.98,47.93K,2.93%
6/13/2021,2507.86,2369.70,2507.86,2369.70,57.54K,5.87%
6/12/2021,2368.74,2354.02,2368.88,2290.57,70.64K,0.63%
6/11/2021,2353.84,2469.52,2474.57,2353.84,57.76K,-4.67%
6/10/2021,2469.08,2609.93,2609.93,2469.08,61.47K,-5.42%
6/9/2021,2610.65,2507.15,2610.65,2461.43,99.98K,4.13%
6/8/2021,2507.15,2591.92,2591.92,2484.32,142.73K,-3.35%
6/7/2021,2593.95,2712.67,2775.62,2593.95,72.95K,-4.37%
6/6/2021,2712.42,2628.13,2712.42,2628.13,52.98K,3.18%
6/5/2021,2628.85,2688.37,2742.88,2622.22,86.78K,-2.17%
6/4/2021,2687.05,2857.02,2857.02,2638.18,109.86K,-5.94%
6/3/2021,2856.64,2705.24,2856.64,2704.66,71.74K,5.56%
6/2/2021,2706.19,2633.79,2706.19,2633.79,85.46K,2.77%
6/1/2021,2633.30,2706.16,2730.19,2568.20,213.03K,-2.69%
5/31/2021,2706.12,2385.90,2706.12,2357.89,236.45K,13.38%
5/30/2021,2386.68,2279.18,2429.09,2279.18,255.09K,4.76%
5/29/2021,2278.15,2411.65,2411.65,2278.15,382.42K,-5.53%
5/28/2021,2411.45,2739.73,2739.73,2350.81,347.63K,-12.01%
5/27/2021,2740.74,2884.17,2884.17,2740.74,248.93K,-4.97%
5/26/2021,2884.17,2704.67,2884.17,2704.67,319.42K,6.63%
5/25/2021,2704.90,2648.50,2704.90,2575.49,503.18K,2.13%
5/24/2021,2648.50,2097.31,2648.50,2097.31,566.34K,26.46%
5/23/2021,2094.28,2294.41,2319.10,2014.34,891.86K,-8.68%
5/22/2021,2293.37,2431.09,2468.35,2293.37,599.06K,-5.67%
5/21/2021,2431.17,2767.88,2857.54,2431.17,643.22K,-12.16%
5/20/2021,2767.66,2445.08,2767.66,2445.08,582.27K,13.63%
5/19/2021,2435.65,3376.01,3421.00,2435.65,730.14K,-27.86%
5/18/2021,3376.30,3282.72,3512.56,3282.72,198.00K,2.97%
5/17/2021,3278.92,3580.24,3580.24,3227.97,272.61K,-8.40%
5/16/2021,3579.78,3645.65,3831.95,3579.78,162.02K,-1.79%
5/15/2021,3645.15,4073.04,4073.04,3645.15,140.08K,-10.50%
5/14/2021,4072.79,3717.66,4111.94,3717.66,106.07K,9.55%
5/13/2021,3717.66,3816.58,3925.90,3717.66,225.05K,-2.72%
5/12/2021,3821.67,4173.86,4352.11,3821.67,130.89K,-8.44%
5/11/2021,4173.78,3947.65,4173.78,3907.23,98.00K,5.66%
5/10/2021,3950.03,3923.75,4128.97,3923.75,107.03K,0.71%
5/9/2021,3922.13,3907.53,3956.62,3906.80,78.60K,0.37%
5/8/2021,3907.53,3478.99,3907.53,3478.99,69.92K,12.32%
5/7/2021,3478.99,3489.60,3523.74,3384.23,70.41K,-0.26%
5/6/2021,3488.07,3524.00,3524.00,3461.01,76.65K,-1.03%
5/5/2021,3524.26,3267.94,3524.26,3267.94,122.89K,9.00%
5/4/2021,3233.36,3430.50,3453.21,3233.36,157.73K,-5.67%
5/3/2021,3427.54,2952.01,3427.54,2952.01,85.44K,16.11%
5/2/2021,2952.01,2944.09,2952.01,2912.03,49.94K,0.27%
5/1/2021,2944.09,2772.18,2944.09,2772.18,55.50K,6.21%
4/30/2021,2771.94,2755.60,2771.94,2734.70,59.04K,0.59%
4/29/2021,2755.61,2747.14,2755.61,2716.59,80.69K,0.30%
4/28/2021,2747.41,2664.91,2747.41,2659.98,118.76K,3.16%
4/27/2021,2663.30,2532.25,2663.30,2532.25,92.01K,5.14%
4/26/2021,2533.18,2319.16,2533.18,2319.16,150.16K,9.23%
4/25/2021,2319.16,2215.03,2319.16,2215.03,161.52K,4.84%
4/24/2021,2212.13,2367.72,2367.72,2212.13,194.30K,-6.57%
4/23/2021,2367.57,2399.62,2399.62,2293.80,377.15K,-1.43%
4/22/2021,2401.94,2357.29,2583.38,2357.29,270.78K,1.89%
4/21/2021,2357.29,2330.22,2426.31,2307.00,169.59K,1.16%
4/20/2021,2330.22,2161.03,2330.22,2139.04,198.46K,7.89%
4/19/2021,2159.74,2235.98,2262.50,2124.61,136.33K,-3.47%
4/18/2021,2237.31,2316.56,2316.56,2138.98,265.20K,-3.40%
4/17/2021,2315.96,2422.08,2422.08,2315.96,72.13K,-4.38%
4/16/2021,2422.01,2514.45,2514.45,2422.01,123.53K,-3.67%
4/15/2021,2514.30,2432.88,2514.30,2432.88,69.22K,3.35%
4/14/2021,2432.88,2299.47,2432.88,2299.47,115.17K,5.80%
4/13/2021,2299.40,2136.59,2299.40,2136.59,77.78K,7.62%
4/12/2021,2136.59,2144.55,2144.86,2136.59,60.88K,-0.33%
4/11/2021,2143.63,2126.89,2143.63,2126.89,23.81K,0.86%
4/10/2021,2125.43,2062.70,2169.46,2062.70,15.90K,3.04%
4/9/2021,2062.70,2078.47,2092.29,2062.70,9.95K,-0.76%
4/8/2021,2078.45,1961.75,2078.45,1961.75,18.42K,5.99%
4/7/2021,1961.01,2113.48,2113.48,1961.01,36.36K,-7.20%
4/6/2021,2113.19,2104.78,2113.19,2072.31,20.02K,0.37%
4/5/2021,2105.36,2074.79,2111.85,2015.68,21.79K,1.47%
4/4/2021,2074.79,2007.82,2074.79,2007.82,20.17K,3.33%
4/3/2021,2007.98,2133.62,2133.62,2007.98,29.54K,-5.90%
4/2/2021,2133.99,1967.42,2133.99,1967.42,23.86K,8.47%
