Date,Price,Open,High,Low,Vol.,Change %
1/9/2022,0.15,0.15,0.15,0.15,381.17M,-0.20%
1/8/2022,0.15,0.16,0.16,0.15,582.57M,-2.58%
1/7/2022,0.15,0.16,0.16,0.15,1.08B,-3.31%
1/6/2022,0.16,0.16,0.16,0.15,706.47M,0.82%
1/5/2022,0.16,0.17,0.17,0.15,1.08B,-5.76%
1/4/2022,0.17,0.17,0.17,0.17,496.37M,-0.94%
1/3/2022,0.17,0.17,0.17,0.17,461.05M,-2.47%
1/2/2022,0.17,0.17,0.18,0.17,312.88M,0.75%
1/1/2022,0.17,0.17,0.17,0.17,297.52M,1.64%
12/31/2021,0.17,0.17,0.18,0.17,572.69M,-0.41%
12/30/2021,0.17,0.17,0.18,0.17,524.35M,1.91%
12/29/2021,0.17,0.17,0.18,0.17,715.97M,-3.45%
12/28/2021,0.17,0.19,0.19,0.17,980.00M,-7.41%
12/27/2021,0.19,0.19,0.19,0.19,612.87M,-1.05%
12/26/2021,0.19,0.19,0.19,0.19,538.03M,-0.37%
12/25/2021,0.19,0.19,0.19,0.18,883.13M,2.26%
12/24/2021,0.19,0.18,0.20,0.18,1.25B,0.76%
12/23/2021,0.18,0.17,0.18,0.17,1.03B,6.82%
12/22/2021,0.17,0.17,0.18,0.17,885.69M,1.29%
12/21/2021,0.17,0.17,0.17,0.17,514.34M,2.21%
12/20/2021,0.17,0.17,0.17,0.16,823.66M,-1.36%
12/19/2021,0.17,0.17,0.17,0.17,479.15M,-1.74%
12/18/2021,0.17,0.17,0.18,0.17,596.62M,2.31%
12/17/2021,0.17,0.17,0.18,0.16,1.03B,-2.77%
12/16/2021,0.17,0.18,0.19,0.17,1.08B,-4.20%
12/15/2021,0.18,0.19,0.19,0.17,2.18B,-5.29%
12/14/2021,0.19,0.16,0.22,0.16,7.34B,21.35%
12/13/2021,0.16,0.17,0.17,0.15,972.10M,-7.25%
12/12/2021,0.17,0.17,0.17,0.17,500.35M,0.59%
12/11/2021,0.17,0.16,0.17,0.16,655.43M,2.87%
12/10/2021,0.16,0.17,0.17,0.16,743.29M,-3.02%
12/9/2021,0.17,0.18,0.18,0.17,974.37M,-5.53%
12/8/2021,0.18,0.18,0.18,0.17,869.92M,1.59%
12/7/2021,0.18,0.18,0.18,0.18,1.07B,-1.07%
12/6/2021,0.18,0.17,0.18,0.16,1.66B,4.09%
12/5/2021,0.17,0.18,0.18,0.16,1.38B,-4.41%
12/4/2021,0.18,0.20,0.20,0.13,5.30B,-10.41%
12/3/2021,0.20,0.21,0.21,0.19,1.01B,-4.63%
12/2/2021,0.21,0.21,0.22,0.20,1.69B,0.10%
12/1/2021,0.21,0.21,0.22,0.21,804.68M,-2.38%
11/30/2021,0.21,0.22,0.23,0.21,1.62B,-0.23%
11/29/2021,0.21,0.21,0.22,0.20,1.86B,3.67%
11/28/2021,0.21,0.21,0.21,0.19,858.79M,1.12%
11/27/2021,0.21,0.20,0.21,0.20,909.17M,2.14%
11/26/2021,0.20,0.22,0.22,0.19,2.30B,-9.06%
11/25/2021,0.22,0.22,0.23,0.21,1.10B,1.66%
11/24/2021,0.22,0.23,0.23,0.21,1.15B,-4.19%
11/23/2021,0.23,0.22,0.24,0.21,1.65B,3.23%
11/22/2021,0.22,0.23,0.23,0.22,715.63M,-2.79%
11/21/2021,0.23,0.23,0.23,0.23,584.40M,-3.05%
11/20/2021,0.23,0.23,0.24,0.23,638.35M,0.00%
11/19/2021,0.23,0.22,0.24,0.22,1.01B,5.29%
11/18/2021,0.22,0.24,0.24,0.22,1.42B,-6.86%
11/17/2021,0.24,0.24,0.24,0.23,1.02B,0.30%
11/16/2021,0.24,0.26,0.26,0.22,1.93B,-7.75%
11/15/2021,0.26,0.26,0.27,0.26,784.75M,-2.28%
11/14/2021,0.26,0.26,0.27,0.26,1.11B,0.54%
11/13/2021,0.26,0.26,0.26,0.25,730.87M,0.69%
11/12/2021,0.26,0.26,0.27,0.25,1.23B,-0.46%
11/11/2021,0.26,0.26,0.27,0.25,1.36B,2.04%
11/10/2021,0.26,0.27,0.28,0.24,2.60B,-6.55%
11/9/2021,0.27,0.28,0.29,0.27,1.86B,-3.05%
11/8/2021,0.28,0.27,0.30,0.26,3.42B,5.94%
11/7/2021,0.27,0.26,0.27,0.26,912.38M,1.76%
11/6/2021,0.26,0.26,0.27,0.25,1.14B,0.31%
11/5/2021,0.26,0.26,0.27,0.26,1.28B,-1.10%
11/4/2021,0.26,0.27,0.27,0.25,1.45B,-1.93%
11/3/2021,0.27,0.27,0.28,0.26,1.61B,-1.61%
11/2/2021,0.27,0.27,0.28,0.27,1.91B,0.55%
11/1/2021,0.27,0.28,0.29,0.26,2.50B,-2.89%
10/31/2021,0.28,0.27,0.29,0.25,3.86B,4.32%
10/30/2021,0.27,0.29,0.29,0.26,3.44B,-6.87%
10/29/2021,0.29,0.30,0.31,0.28,4.98B,-3.84%
10/28/2021,0.30,0.24,0.34,0.23,17.32B,26.09%
10/27/2021,0.24,0.26,0.26,0.22,5.22B,-7.08%
10/26/2021,0.26,0.27,0.27,0.25,2.13B,-3.44%
10/25/2021,0.26,0.28,0.28,0.26,2.94B,-3.95%
10/24/2021,0.28,0.25,0.28,0.25,4.89B,9.84%
10/23/2021,0.25,0.24,0.25,0.24,1.26B,2.66%
10/22/2021,0.24,0.24,0.25,0.24,1.55B,0.91%
10/21/2021,0.24,0.25,0.26,0.24,1.57B,-4.91%
10/20/2021,0.25,0.25,0.26,0.24,1.64B,3.79%
10/19/2021,0.25,0.25,0.25,0.24,1.42B,-0.69%
10/18/2021,0.25,0.24,0.27,0.24,4.91B,4.00%
10/17/2021,0.24,0.24,0.24,0.23,1.21B,0.30%
10/16/2021,0.24,0.23,0.25,0.23,1.22B,1.28%
10/15/2021,0.23,0.23,0.24,0.23,1.46B,0.65%
10/14/2021,0.23,0.23,0.24,0.23,1.10B,0.00%
10/13/2021,0.23,0.23,0.23,0.22,1.04B,2.88%
10/12/2021,0.23,0.23,0.23,0.22,1.03B,-2.33%
10/11/2021,0.23,0.23,0.24,0.23,1.07B,0.96%
10/10/2021,0.23,0.25,0.25,0.23,977.51M,-7.06%
10/9/2021,0.25,0.24,0.25,0.24,1.07B,1.31%
10/8/2021,0.24,0.24,0.25,0.24,1.38B,0.25%
10/7/2021,0.24,0.25,0.26,0.24,2.14B,-4.48%
10/6/2021,0.25,0.25,0.27,0.24,3.68B,0.87%
10/5/2021,0.25,0.24,0.27,0.23,3.80B,4.43%
10/4/2021,0.24,0.22,0.25,0.21,3.28B,8.84%
10/3/2021,0.22,0.22,0.23,0.22,697.94M,1.46%
10/2/2021,0.22,0.22,0.22,0.22,726.98M,-1.97%
10/1/2021,0.22,0.20,0.22,0.20,1.03B,9.16%
9/30/2021,0.20,0.20,0.21,0.20,525.35M,2.77%
9/29/2021,0.20,0.20,0.20,0.19,508.18M,0.97%
9/28/2021,0.20,0.20,0.20,0.20,477.80M,-1.40%
9/27/2021,0.20,0.20,0.21,0.20,447.30M,-2.54%
9/26/2021,0.20,0.21,0.21,0.19,777.76M,-1.73%
9/25/2021,0.21,0.21,0.21,0.20,648.15M,-0.38%
9/24/2021,0.21,0.22,0.23,0.20,1.45B,-6.90%
9/23/2021,0.22,0.22,0.23,0.22,809.15M,0.13%
9/22/2021,0.22,0.20,0.23,0.20,1.51B,11.92%
9/21/2021,0.20,0.21,0.22,0.20,1.48B,-3.93%
9/20/2021,0.21,0.23,0.23,0.20,1.84B,-10.43%
9/19/2021,0.23,0.24,0.24,0.23,486.22M,-3.48%
9/18/2021,0.24,0.24,0.25,0.24,532.19M,0.67%
9/17/2021,0.24,0.24,0.26,0.24,1.53B,-0.91%
9/16/2021,0.24,0.25,0.25,0.23,767.18M,-2.18%
9/15/2021,0.25,0.24,0.25,0.24,624.57M,2.95%
9/14/2021,0.24,0.24,0.24,0.23,600.72M,1.91%
9/13/2021,0.24,0.25,0.25,0.23,1.19B,-5.94%
9/12/2021,0.25,0.24,0.25,0.24,824.17M,4.07%
9/11/2021,0.24,0.24,0.25,0.24,575.08M,0.58%
9/10/2021,0.24,0.25,0.26,0.24,1.04B,-5.15%
9/9/2021,0.25,0.26,0.26,0.25,972.93M,-1.67%
9/8/2021,0.26,0.26,0.26,0.23,2.04B,0.90%
9/7/2021,0.25,0.31,0.31,0.22,4.14B,-17.64%
9/6/2021,0.31,0.31,0.32,0.30,1.33B,-1.69%
9/5/2021,0.31,0.30,0.32,0.30,1.27B,5.05%
9/4/2021,0.30,0.30,0.31,0.29,1.17B,1.08%
9/3/2021,0.30,0.29,0.30,0.29,1.25B,0.44%
9/2/2021,0.29,0.29,0.31,0.29,1.86B,0.14%
9/1/2021,0.29,0.28,0.29,0.27,1.08B,5.79%
8/31/2021,0.28,0.27,0.29,0.27,994.53M,2.32%
8/30/2021,0.27,0.28,0.29,0.27,994.87M,-3.17%
8/29/2021,0.28,0.29,0.29,0.28,760.66M,-1.68%
8/28/2021,0.29,0.29,0.30,0.28,811.76M,-2.99%
8/27/2021,0.29,0.27,0.29,0.27,1.35B,9.69%
8/26/2021,0.27,0.29,0.30,0.26,1.40B,-8.25%
8/25/2021,0.29,0.29,0.30,0.28,1.66B,1.35%
8/24/2021,0.29,0.32,0.32,0.28,2.34B,-9.22%
8/23/2021,0.32,0.31,0.33,0.31,1.84B,1.08%
8/22/2021,0.31,0.32,0.32,0.31,1.40B,-0.65%
8/21/2021,0.32,0.33,0.33,0.31,1.75B,-3.22%
8/20/2021,0.33,0.32,0.33,0.31,2.18B,2.98%
8/19/2021,0.32,0.30,0.32,0.29,2.39B,4.74%
8/18/2021,0.30,0.30,0.32,0.28,4.09B,1.27%
8/17/2021,0.30,0.32,0.34,0.30,3.52B,-6.27%
8/16/2021,0.32,0.34,0.35,0.31,4.13B,-6.08%
8/15/2021,0.34,0.29,0.35,0.29,4.96B,15.63%
8/14/2021,0.29,0.29,0.30,0.28,3.13B,2.61%
8/13/2021,0.29,0.26,0.29,0.26,2.14B,8.69%
8/12/2021,0.26,0.26,0.29,0.25,3.92B,-0.29%
8/11/2021,0.26,0.26,0.28,0.26,3.71B,2.86%
8/10/2021,0.26,0.26,0.26,0.25,2.59B,0.32%
8/9/2021,0.26,0.24,0.27,0.23,3.70B,6.79%
8/8/2021,0.24,0.26,0.28,0.24,5.79B,-8.37%
8/7/2021,0.26,0.20,0.26,0.20,5.16B,27.99%
8/6/2021,0.20,0.20,0.21,0.20,1.26B,1.91%
8/5/2021,0.20,0.20,0.20,0.19,946.72M,-0.27%
8/4/2021,0.20,0.20,0.20,0.19,873.21M,2.70%
8/3/2021,0.20,0.20,0.20,0.19,977.11M,-3.48%
8/2/2021,0.20,0.20,0.21,0.20,896.52M,-0.45%
8/1/2021,0.20,0.21,0.22,0.20,1.55B,-1.55%
7/31/2021,0.21,0.21,0.21,0.20,1.18B,-0.56%
7/30/2021,0.21,0.21,0.21,0.20,1.26B,1.79%
7/29/2021,0.20,0.21,0.21,0.20,875.87M,-0.22%
7/28/2021,0.21,0.21,0.21,0.20,1.70B,-0.27%
7/27/2021,0.21,0.20,0.21,0.20,2.03B,1.04%
7/26/2021,0.20,0.20,0.23,0.20,4.55B,2.98%
7/25/2021,0.20,0.20,0.20,0.19,1.12B,1.72%
7/24/2021,0.19,0.19,0.20,0.19,1.39B,-0.07%
7/23/2021,0.19,0.19,0.20,0.18,1.35B,1.83%
7/22/2021,0.19,0.19,0.20,0.19,1.39B,0.46%
7/21/2021,0.19,0.17,0.21,0.17,4.50B,11.70%
7/20/2021,0.17,0.17,0.18,0.16,1.87B,-1.74%
7/19/2021,0.17,0.18,0.18,0.17,1.08B,-4.50%
7/18/2021,0.18,0.19,0.20,0.18,1.35B,-2.50%
